date,SGI3_II/1271/1,SGI3_II/1272/1,SGI3_II/1273/1,SGI3_II/1274/1,SGI3_II/1274/2,SGI3_II/1276/1,SGI3_II/1285/1,SGI3_II/906/1,SGI3_II/908/1,SGI3_II/908/2,SGI3_II/521/1,SGI3_II/527/1,SGI3_II/1272/2,SGI3_II/1275/1,SGI3_II/797/1,SGI3_II/1065/1,SGI6_II/1271/1,SGI6_II/1272/1,SGI6_II/1273/1,SGI6_II/1274/1,SGI6_II/1274/2,SGI6_II/1276/1,SGI6_II/1285/1,SGI6_II/906/1,SGI6_II/908/1,SGI6_II/908/2,SGI6_II/521/1,SGI6_II/527/1,SGI6_II/1272/2,SGI6_II/1275/1,SGI6_II/797/1,SGI6_II/1065/1,SGI12_II/1271/1,SGI12_II/1272/1,SGI12_II/1273/1,SGI12_II/1274/1,SGI12_II/1274/2,SGI12_II/1276/1,SGI12_II/1285/1,SGI12_II/906/1,SGI12_II/908/1,SGI12_II/908/2,SGI12_II/521/1,SGI12_II/527/1,SGI12_II/1272/2,SGI12_II/1275/1,SGI12_II/797/1,SGI12_II/1065/1
1992-10-01,,,,,,,,,,,-1.788418511940209,-0.3033045634161012,,,0.3870030362715999,,,,,,,,,,,,-1.654977722265034,-0.07172118656160684,,,0.51638500636458,,,,,,,,,,,,-1.55478309288077,-0.06162030852366163,,,0.8066148390946123,
1992-11-01,,,,,,,,,,,-1.873026852999906,-0.2803965914215124,,,0.3012122580971716,,,,,,,,,,,,-1.83909434053353,-0.1886621692099008,,,0.4523820253815755,,,,,,,,,,,,-1.550695472584071,-0.0646297703128936,,,0.7293226784872969,
1992-12-01,,,,,,,,,,,-1.063204160000166,-0.257488619426777,,,0.246618126531581,,,,,,,,,,,,-1.886828278603152,-0.2412856114016381,,,0.3713115828031225,,,,,,,,,,,,-1.567045953770727,-0.05560138494519771,,,0.654303816721371,
1993-01-01,,,,,,,,,,,-1.232420842119508,-0.1658567314481775,,,0.2310198032271123,,,,,,,,,,,,-1.675435124294848,-0.2354385622692284,,,0.3457103904099498,,,,,,,,,,,,-1.612009777033645,-0.04055407599903788,,,0.5906514491623918,
1993-02-01,,,,,,,,,,,-1.18407321865678,0.005953058511800376,,,0.2544172881837655,,,,,,,,,,,,-1.695892526324661,-0.1360387270181636,,,0.3115754672189801,,,,,,,,,,,,-1.603834536440387,-0.01045945810666691,,,0.5224524839207114,
1993-03-01,,,,,,,,,,,-1.063204160000115,0.4182965544156203,,,0.2622164498360164,,,,,,,,,,,,-1.170819207558984,0.08614914001360499,,,0.2859742748258073,,,,,,,,,,,,-1.607922156737017,0.07681493378116273,,,0.4678933117272508,
1993-04-01,,,,,,,,,,,-0.9181612896120854,0.5099284423942686,,,0.1998231566182081,,,,,,,,,,,,-1.184457475578918,0.1797019261322601,,,0.2433056208371498,,,,,,,,,,,,-1.669236461186451,0.06176762483495158,,,0.4065142430097384,
1993-05-01,,,,,,,,,,,-0.7972922309554716,0.5213824283915874,,,0.1062332167915288,,,,,,,,,,,,-1.088989599439673,0.2732547122508654,,,0.2049038322473544,,,,,,,,,,,,-1.722375525042698,0.04972977767802372,,,0.3519550708162779,
1993-06-01,,,,,,,,,,,-0.7368577016270875,0.2693947364503289,,,0.01264327696484948,,,,,,,,,,,,-0.986702589290489,0.3551134001046513,,,0.1579683128597983,,,,,,,,,,,,-1.689674562669666,0.06477708662418355,,,0.2837561055745587,
1993-07-01,,,,,,,,,,,-0.7247707957614313,0.3495726384316096,,,-0.08094666286186307,,,,,,,,,,,,-0.8980538471612393,0.4428191370908967,,,0.0726310048824832,,,,,,,,,,,,-1.509819269617781,0.1129284752519463,,,0.2246503356983969,
