group,window_months,date,available_wells,total_group_wells,group_mean_SGI
3,12,2001-04-01,2,2,0.8158027037436746
3,12,2001-05-01,2,2,0.7006366526358977
3,12,2001-06-01,2,2,0.6672521177616153
3,12,2001-07-01,2,2,0.6672521177616153
3,12,2001-08-01,2,2,0.7135967708141856
3,12,2001-09-01,2,2,0.7628044563871577
3,12,2001-10-01,2,2,0.7628044563871577
3,12,2001-11-01,2,2,0.8332950792440705
3,12,2001-12-01,2,2,0.7840873936710985
3,12,2002-01-01,2,2,0.7840873936710985
3,12,2002-02-01,2,2,0.7840873936710985
3,12,2002-03-01,2,2,1.0247360361926716
3,12,2002-04-01,2,2,1.014148527797926
3,12,2002-05-01,2,2,1.1145136159788191
3,12,2002-06-01,2,2,1.125282214202266
3,12,2002-07-01,2,2,1.067146775154443
3,12,2002-08-01,2,2,1.125282214202266
3,12,2002-09-01,2,2,1.1906491195718836
3,12,2002-10-01,2,2,1.1906491195718836
3,12,2002-11-01,2,2,1.4021518622168159
3,12,2002-12-01,2,2,1.4021518622168159
3,12,2003-01-01,2,2,1.496121051606655
3,12,2003-02-01,2,2,1.6251923439952431
3,12,2003-03-01,2,2,1.634579270398247
3,12,2003-04-01,2,2,1.8641598296392496
3,12,2003-05-01,2,2,1.8578215430945306
3,12,2003-06-01,2,2,1.6251923439952431
3,12,2003-07-01,2,2,1.6251923439952431
3,12,2003-08-01,2,2,1.6251923439952431
3,12,2003-09-01,2,2,1.8729207768342475
3,12,2003-10-01,2,2,1.8729207768342475
3,12,2003-11-01,2,2,1.8729207768342475
3,12,2003-12-01,2,2,1.7438494844456591
3,12,2004-01-01,2,2,1.6498802950558202
3,12,2004-02-01,2,2,1.6498802950558202
3,12,2004-03-01,2,2,1.6576071626242093
3,12,2004-04-01,2,2,1.6498802950558202
3,12,2004-05-01,2,2,1.5636580296907159
3,12,2004-06-01,2,2,1.3972081071937084
3,12,2004-07-01,2,2,1.3972081071937084
3,12,2004-08-01,2,2,1.3972081071937084
3,12,2004-09-01,2,2,1.1002719887817318
3,12,2004-10-01,2,2,1.0767885637362993
3,12,2004-11-01,2,2,0.9185961891723836
3,12,2004-12-01,2,2,0.831956281946528
3,12,2005-01-01,2,2,0.831956281946528
3,12,2005-02-01,2,2,0.7504408781988995
3,12,2005-03-01,2,2,0.46412274029930173
3,12,2005-04-01,2,2,0.4514498447463391
3,12,2005-05-01,2,2,0.34853477597922755
3,12,2005-06-01,2,2,0.33219266758709953
3,12,2005-07-01,2,2,0.33219266758709953
3,12,2005-08-01,2,2,0.07054002197740056
3,12,2005-09-01,2,2,0.024195368924830263
3,12,2005-10-01,2,2,-0.034107124753411155
3,12,2005-11-01,2,2,-0.034107124753411155
3,12,2005-12-01,2,2,-0.034107124753411155
3,12,2006-01-01,2,2,-0.034107124753411155
3,12,2006-02-01,2,2,-0.034107124753411155
3,12,2006-03-01,2,2,-0.025580745701678648
3,12,2006-04-01,2,2,-0.09465362167913252
3,12,2007-05-01,2,2,-0.48693599151463696
3,12,2007-06-01,2,2,-0.5597931375907991
3,12,2007-07-01,2,2,-0.6039497282186812
3,12,2007-08-01,2,2,-0.5014906439125576
3,12,2007-09-01,2,2,-0.4177876013305878
3,12,2007-10-01,2,2,-0.4177876013305878
3,12,2007-11-01,2,2,-0.3774919235669556
3,12,2007-12-01,2,2,-0.3774919235669556
3,12,2008-01-01,2,2,-0.33782731870934707
3,12,2008-02-01,2,2,-0.33782731870934707
3,12,2008-03-01,2,2,-0.27513985617334036
3,12,2008-04-01,2,2,-0.18039283927264327
3,12,2008-05-01,2,2,-0.05956706816390622
3,12,2008-06-01,2,2,0.008013714453276893
3,12,2008-07-01,2,2,0.008013714453276893
3,12,2008-08-01,2,2,0.10084617358744262
3,12,2008-09-01,2,2,0.10084617358744262
3,12,2008-10-01,2,2,0.1678639922224624
3,12,2008-11-01,2,2,0.2889379693952495
3,12,2008-12-01,2,2,0.43481766235156977
3,12,2009-01-01,2,2,0.5864699333991501
3,12,2009-02-01,2,2,0.5864699333991501
3,12,2009-03-01,2,2,0.5032123270550262
3,12,2009-04-01,2,2,0.49091759477360775
3,12,2009-05-01,2,2,0.325527297688293
3,12,2009-06-01,2,2,0.2951087330981452
3,12,2009-07-01,2,2,0.2951087330981452
3,12,2009-08-01,2,2,0.20417648267274585
3,12,2009-09-01,2,2,0.2526254165001718
3,12,2009-10-01,2,2,0.15595340911682368
3,12,2009-11-01,2,2,0.06628474930540132
3,12,2009-12-01,2,2,0.02598907154176909
3,12,2010-01-01,2,2,-0.06281715161576792
3,12,2010-02-01,2,2,-0.06281715161576792
3,12,2010-03-01,2,2,-0.13127788359226794
3,12,2010-04-01,2,2,-0.20462469890141852
3,12,2010-05-01,2,2,-0.17205123144150783
3,12,2010-06-01,2,2,-0.24380078440451616
3,12,2010-07-01,2,2,-0.283097678942515
3,12,2010-08-01,2,2,-0.24380078440451616
3,12,2010-09-01,2,2,-0.20462469890141852
3,12,2010-10-01,2,2,-0.11316629415196018
3,12,2010-11-01,2,2,-0.152463188689959
3,12,2010-12-01,2,2,-0.11316629415196018
3,12,2011-01-01,2,2,-0.07350168929435168
3,12,2011-02-01,2,2,0.008013714453276893
3,12,2011-03-01,1,2,
3,12,2011-04-01,1,2,
3,12,2011-05-01,1,2,
3,12,2011-06-01,1,2,
3,12,2011-07-01,1,2,
3,12,2011-08-01,1,2,
3,12,2011-09-01,1,2,
3,12,2011-10-01,1,2,
3,12,2011-11-01,1,2,
3,12,2011-12-01,1,2,
3,12,2012-01-01,1,2,
3,12,2012-02-01,1,2,
3,12,2012-03-01,2,2,0.8500066425293876
3,12,2012-04-01,2,2,0.8306006579034491
3,12,2012-05-01,2,2,0.9520508941823365
3,12,2012-06-01,2,2,0.8306006579034491
3,12,2012-07-01,2,2,0.8306006579034491
3,12,2012-08-01,2,2,0.8809498004396413
3,12,2012-09-01,2,2,0.8809498004396413
3,12,2012-10-01,2,2,0.839142121261262
3,12,2012-11-01,2,2,0.710809014961648
3,12,2012-12-01,2,2,0.710809014961648
3,12,2013-01-01,2,2,0.6604598724254557
3,12,2013-02-01,2,2,0.710809014961648
3,12,2013-03-01,2,2,0.6321358440520087
3,12,2013-04-01,2,2,0.44927934137256176
3,12,2013-05-01,2,2,0.3796589842820772
3,12,2013-06-01,2,2,0.2889379693952495
3,12,2013-07-01,2,2,0.2889379693952495
3,12,2013-08-01,2,2,0.24259331634267925
3,12,2013-09-01,2,2,0.24259331634267925
3,12,2013-10-01,2,2,0.2951087330981452
3,12,2013-11-01,2,2,0.2951087330981452
3,12,2013-12-01,2,2,0.24665979927071932
3,12,2014-01-01,2,2,0.24665979927071932
3,12,2014-02-01,2,2,0.24665979927071932
3,12,2014-03-01,2,2,0.20328280828004822
3,12,2014-04-01,2,2,0.2526254165001718
3,12,2014-05-01,2,2,0.3800448415363452
3,12,2014-06-01,2,2,0.31089645135229615
3,12,2014-07-01,2,2,0.31089645135229615
3,12,2014-08-01,2,2,0.3630579615637558
3,12,2014-09-01,2,2,0.32276228380012356
3,12,2014-10-01,2,2,0.2706007735886639
3,12,2014-11-01,2,2,0.18058702619486322
3,12,2014-12-01,2,2,0.14129013165686438
3,12,2015-01-01,2,2,0.09214851335693587
3,12,2015-02-01,2,2,0.05297242785383825
3,12,2015-03-01,2,2,-0.10537086157008452
3,12,2015-04-01,2,2,-0.18058702619486322
3,12,2015-05-01,2,2,-0.1537751569260299
3,12,2015-06-01,2,2,-0.17111001275254323
3,12,2015-07-01,2,2,-0.17111001275254323
3,12,2015-08-01,2,2,-0.21140569051617544
3,12,2015-09-01,2,2,-0.2526254165001718
3,12,2015-10-01,2,2,-0.24259331634267917
3,12,2015-11-01,2,2,-0.19843672571479706
3,12,2015-12-01,2,2,-0.29081638989860137
3,12,2016-01-01,2,2,-0.29081638989860137
3,12,2016-02-01,2,2,-0.33926532372602736
3,12,2016-03-01,2,2,-0.4541575797044647
3,12,2016-04-01,2,2,-0.4851007376147184
3,12,2016-05-01,2,2,-0.471747195209099
3,12,2016-06-01,2,2,-0.4839592806514983
3,12,2016-07-01,2,2,-0.4839592806514983
3,12,2016-08-01,2,2,-0.5343084231876906
3,12,2016-09-01,2,2,-0.5343084231876906
3,12,2016-10-01,2,2,-0.5864699333991501
3,12,2016-11-01,2,2,-0.5864699333991501
3,12,2016-12-01,2,2,-0.5864699333991501
3,12,2017-01-01,2,2,-0.5864699333991501
3,12,2017-02-01,2,2,-0.5864699333991501
3,12,2017-03-01,2,2,-0.6563795465216612
3,12,2017-04-01,2,2,-0.7525003142007405
3,12,2017-05-01,2,2,-0.8973341665715189
3,12,2017-06-01,2,2,-0.9444287656484109
3,12,2017-07-01,2,2,-0.9393050481611152
3,12,2017-08-01,2,2,-0.9393050481611152
3,12,2017-09-01,2,2,-0.9393050481611152
3,12,2017-10-01,2,2,-0.9393050481611152
3,12,2017-11-01,2,2,-0.876002658618181
3,12,2017-12-01,2,2,-0.9393050481611152
3,12,2018-01-01,2,2,-0.8739381427914978
3,12,2018-02-01,2,2,-0.8739381427914978
3,12,2018-03-01,2,2,-0.8876232024410902
3,12,2018-04-01,2,2,-0.9444287656484109
3,12,2018-05-01,2,2,-0.9634190008876333
3,12,2018-06-01,2,2,-0.9393050481611152
3,12,2018-07-01,2,2,-0.9444287656484109
3,12,2018-08-01,2,2,-0.9444287656484109
3,12,2018-09-01,2,2,-0.9444287656484109
3,12,2018-10-01,2,2,-0.8862933266005877
3,12,2018-11-01,2,2,-0.967673311083755
3,12,2018-12-01,2,2,-0.8862933266005877
3,12,2019-01-01,2,2,-0.8862933266005877
3,12,2019-02-01,2,2,-0.8862933266005877
3,12,2019-03-01,2,2,-0.8459679747970332
3,12,2019-04-01,2,2,-1.014148527797926
3,12,2019-05-01,2,2,-1.0556618571117815
3,12,2019-06-01,2,2,-0.967673311083755
3,12,2019-07-01,2,2,-0.967673311083755
3,12,2019-08-01,2,2,-1.067146775154443
3,12,2019-09-01,2,2,-1.067146775154443
3,12,2019-10-01,2,2,-1.125282214202266
3,12,2019-11-01,2,2,-1.125282214202266
3,12,2019-12-01,2,2,-1.125282214202266
3,12,2020-01-01,2,2,-1.1906491195718836
3,12,2020-02-01,2,2,-1.1906491195718836
3,12,2020-03-01,2,2,-1.201236627966629
3,12,2020-04-01,2,2,-1.3259802661286615
3,12,2020-05-01,2,2,-1.6405669809081984
3,12,2020-06-01,2,2,-1.6498802950558202
3,12,2020-07-01,2,2,-1.6498802950558202
3,12,2020-08-01,2,2,-1.6498802950558202
3,12,2020-09-01,2,2,-1.6498802950558202
3,12,2020-10-01,2,2,-1.6498802950558202
3,12,2020-11-01,2,2,-1.6498802950558202
3,12,2020-12-01,2,2,-1.6498802950558202
3,12,2021-01-01,2,2,-1.6498802950558202
3,12,2021-02-01,2,2,-1.6498802950558202
3,12,2021-03-01,2,2,-1.6576071626242088
3,12,2021-04-01,2,2,-1.6498802950558202
3,12,2021-05-01,2,2,-1.4875950131738098
3,12,2021-06-01,2,2,-1.496121051606655
3,12,2021-07-01,2,2,-1.3607899050498768
3,12,2021-08-01,2,2,-1.2613164409791888
3,12,2021-09-01,2,2,-1.2613164409791888
3,12,2021-10-01,2,2,-1.2613164409791888
3,12,2021-11-01,2,2,-1.1799364564960215
3,12,2021-12-01,2,2,-1.0461434440961743
3,12,2022-01-01,2,2,-1.0461434440961743
3,12,2022-02-01,2,2,-1.0461434440961743
3,12,2022-03-01,2,2,-1.0608594634123902
3,12,2022-04-01,2,2,-1.1094458336391084
3,12,2022-05-01,2,2,-1.1675936803750617
3,12,2022-06-01,2,2,-1.1169122428065212
3,12,2022-07-01,2,2,-1.1169122428065212
3,12,2022-08-01,2,2,-1.1752147364847627
3,12,2022-09-01,2,2,-1.1752147364847627
3,12,2022-10-01,2,2,-1.1752147364847627
3,12,2022-11-01,2,2,-1.238517126027697
3,12,2022-12-01,2,2,-1.3903877333677772
3,12,2023-01-01,2,2,-1.3903877333677772
3,12,2023-02-01,2,2,-1.3903877333677772
3,12,2023-03-01,2,2,-1.4020416840261039
3,12,2023-04-01,2,2,-1.3903877333677772
3,12,2023-05-01,2,2,-1.6230169324670645
3,12,2023-06-01,2,2,-1.7288286830824715
3,12,2023-07-01,2,2,-1.8641598296392496
3,12,2023-08-01,2,2,-1.8641598296392496
3,12,2023-09-01,2,2,-1.8641598296392496
3,12,2023-10-01,2,2,-1.8641598296392496
3,12,2023-11-01,2,2,-1.8641598296392496
3,12,2023-12-01,2,2,-1.8641598296392496
3,12,2024-01-01,2,2,-1.8641598296392496
3,12,2024-02-01,2,2,-1.8641598296392496
3,12,2024-03-01,2,2,-1.8735467560422534
3,12,2024-04-01,1,2,
