date,piezometer_id,groundwater_level_m,cluster_id
2013-12-01,II/1272/2,93.92,2
2014-01-01,II/1272/2,94.11,2
2014-02-01,II/1272/2,94.18,2
2014-03-01,II/1272/2,94.29,2
2014-04-01,II/1272/2,94.39,2
2014-05-01,II/1272/2,94.37,2
2014-06-01,II/1272/2,94.18,2
2014-07-01,II/1272/2,93.96,2
2014-08-01,II/1272/2,93.84,2
2014-09-01,II/1272/2,93.7,2
2014-10-01,II/1272/2,93.63,2
2014-11-01,II/1272/2,93.6,2
2014-12-01,II/1272/2,93.57,2
2015-01-01,II/1272/2,93.73,2
2015-02-01,II/1272/2,93.81,2
2015-03-01,II/1272/2,93.9,2
2015-04-01,II/1272/2,93.94,2
2015-05-01,II/1272/2,93.9,2
2015-06-01,II/1272/2,93.67,2
2015-07-01,II/1272/2,93.5,2
2015-08-01,II/1272/2,93.34,2
2015-09-01,II/1272/2,93.24,2
2015-10-01,II/1272/2,92.79,2
2015-11-01,II/1272/2,92.73,2
2015-12-01,II/1272/2,92.69,2
2016-01-01,II/1272/2,92.68,2
2016-02-01,II/1272/2,92.69,2
2016-03-01,II/1272/2,92.79,2
2016-04-01,II/1272/2,92.88,2
2016-05-01,II/1272/2,92.84,2
2016-06-01,II/1272/2,92.75,2
2016-07-01,II/1272/2,92.81,2
2016-08-01,II/1272/2,93.16,2
2016-09-01,II/1272/2,93.11,2
2016-10-01,II/1272/2,93.11,2
2016-11-01,II/1272/2,93.42,2
2016-12-01,II/1272/2,93.69,2
2017-01-01,II/1272/2,93.82,2
2017-02-01,II/1272/2,93.7,2
2017-03-01,II/1272/2,93.91,2
2017-04-01,II/1272/2,93.92,2
2017-05-01,II/1272/2,93.85,2
2017-06-01,II/1272/2,93.71,2
2017-07-01,II/1272/2,93.58,2
2017-08-01,II/1272/2,93.83,2
2017-09-01,II/1272/2,94.15,2
2017-10-01,II/1272/2,94.22,2
2017-11-01,II/1272/2,94.32,2
2017-12-01,II/1272/2,94.42,2
2018-01-01,II/1272/2,94.46,2
2018-02-01,II/1272/2,94.54,2
2018-03-01,II/1272/2,94.32,2
2018-04-01,II/1272/2,94.38,2
2018-05-01,II/1272/2,94.2,2
2018-06-01,II/1272/2,94.01,2
2018-07-01,II/1272/2,93.83,2
2018-08-01,II/1272/2,93.77,2
2018-09-01,II/1272/2,93.64,2
2018-10-01,II/1272/2,93.54,2
2018-11-01,II/1272/2,93.46,2
2018-12-01,II/1272/2,93.44,2
2019-01-01,II/1272/2,93.47,2
2019-02-01,II/1272/2,93.53,2
2019-03-01,II/1272/2,93.61,2
2019-04-01,II/1272/2,93.56,2
2019-05-01,II/1272/2,93.47,2
2019-06-01,II/1272/2,93.42,2
2019-07-01,II/1272/2,93.23,2
2019-08-01,II/1272/2,93,2
2019-09-01,II/1272/2,92.9,2
2019-10-01,II/1272/2,92.83,2
2019-11-01,II/1272/2,92.83,2
2019-12-01,II/1272/2,92.83,2
2020-01-01,II/1272/2,92.82,2
2020-02-01,II/1272/2,92.94,2
2020-03-01,II/1272/2,93.1,2
2020-04-01,II/1272/2,93.15,2
2020-05-01,II/1272/2,93.06,2
2020-06-01,II/1272/2,92.94,2
2020-07-01,II/1272/2,92.92,2
2020-08-01,II/1272/2,92.85,2
2020-09-01,II/1272/2,92.83,2
2020-10-01,II/1272/2,92.86,2
2020-11-01,II/1272/2,92.96,2
2020-12-01,II/1272/2,92.92,2
2021-01-01,II/1272/2,93.02,2
2021-02-01,II/1272/2,93.29,2
2021-03-01,II/1272/2,93.55,2
2021-04-01,II/1272/2,93.61,2
2021-05-01,II/1272/2,93.61,2
2021-06-01,II/1272/2,93.47,2
2021-07-01,II/1272/2,93.28,2
2021-08-01,II/1272/2,93.07,2
2021-09-01,II/1272/2,92.92,2
2021-10-01,II/1272/2,92.85,2
2021-11-01,II/1272/2,92.81363636363636,2
2021-12-01,II/1272/2,12.27,2
2022-01-01,II/1272/2,92.86416666666668,2
2022-02-01,II/1272/2,93.12535714285714,2
2022-03-01,II/1272/2,93.29838709677419,2
2022-04-01,II/1272/2,93.247,2
2022-05-01,II/1272/2,93.11451612903227,2
2022-06-01,II/1272/2,92.96366666666667,2
2022-07-01,II/1272/2,92.7925806451613,2
2022-08-01,II/1272/2,92.67838709677419,2
2022-09-01,II/1272/2,92.64333333333333,2
2022-10-01,II/1272/2,92.5896,2
2022-11-01,II/1272/2,92.61533333333333,2
2022-12-01,II/1272/2,92.61870967741936,2
2023-01-01,II/1272/2,92.7516129032258,2
2023-02-01,II/1272/2,93.03,2
2023-03-01,II/1272/2,93.27193548387098,2
2023-04-01,II/1272/2,93.345,2
2023-05-01,II/1272/2,93.23935483870969,2
2023-06-01,II/1272/2,93.045,2
2023-07-01,II/1272/2,92.87548387096774,2
2023-08-01,II/1272/2,92.75483870967741,2
2023-09-01,II/1272/2,92.673,2
2023-10-01,II/1272/2,92.62193548387097,2
2023-11-01,II/1272/2,92.717,2
2023-12-01,II/1272/2,92.95290322580645,2
2024-01-01,II/1272/2,93.48709677419355,2
2024-02-01,II/1272/2,93.87586206896552,2
2024-03-01,II/1272/2,94.00258064516129,2
2024-04-01,II/1272/2,93.88931034482759,2
2005-07-01,II/1275/1,65.65,2
2005-08-01,II/1275/1,65.56,2
2005-09-01,II/1275/1,65.5,2
2005-10-01,II/1275/1,65.44,2
2005-11-01,II/1275/1,65.38,2
2005-12-01,II/1275/1,65.45,2
2006-01-01,II/1275/1,65.62,2
2006-02-01,II/1275/1,65.52,2
2006-03-01,II/1275/1,65.52,2
2006-04-01,II/1275/1,65.69,2
2006-05-01,II/1275/1,66.04,2
2006-06-01,II/1275/1,65.57,2
2006-07-01,II/1275/1,65.39,2
2006-08-01,II/1275/1,65.43,2
2006-09-01,II/1275/1,65.55,2
2006-10-01,II/1275/1,65.43,2
2006-11-01,II/1275/1,65.37,2
2006-12-01,II/1275/1,65.41,2
2007-01-01,II/1275/1,65.52,2
2007-02-01,II/1275/1,65.79,2
2007-03-01,II/1275/1,65.8,2
2007-04-01,II/1275/1,65.79,2
2007-05-01,II/1275/1,65.66,2
2007-06-01,II/1275/1,65.61,2
2007-07-01,II/1275/1,65.7,2
2007-08-01,II/1275/1,65.65,2
2007-09-01,II/1275/1,65.68,2
2007-10-01,II/1275/1,65.56,2
2007-11-01,II/1275/1,65.51,2
2007-12-01,II/1275/1,65.58,2
2008-01-01,II/1275/1,65.59,2
2008-02-01,II/1275/1,65.77,2
2008-03-01,II/1275/1,65.76,2
2008-04-01,II/1275/1,65.8,2
2008-05-01,II/1275/1,65.63,2
2008-06-01,II/1275/1,65.5,2
2008-07-01,II/1275/1,65.4,2
2008-08-01,II/1275/1,65.36,2
2008-09-01,II/1275/1,65.43,2
2008-10-01,II/1275/1,65.37,2
2008-11-01,II/1275/1,65.55,2
2008-12-01,II/1275/1,65.55,2
2009-01-01,II/1275/1,65.51,2
2009-02-01,II/1275/1,65.45,2
2009-03-01,II/1275/1,65.61,2
2009-04-01,II/1275/1,65.61,2
2009-05-01,II/1275/1,65.5,2
2009-06-01,II/1275/1,65.44,2
2009-07-01,II/1275/1,65.4,2
2009-08-01,II/1275/1,65.36,2
2009-09-01,II/1275/1,65.29,2
2009-10-01,II/1275/1,65.27,2
2009-11-01,II/1275/1,65.35,2
2009-12-01,II/1275/1,65.51,2
2010-01-01,II/1275/1,65.42,2
2010-02-01,II/1275/1,65.35,2
2010-03-01,II/1275/1,65.72,2
2010-04-01,II/1275/1,65.8,2
2010-05-01,II/1275/1,65.7,2
2010-06-01,II/1275/1,65.61,2
2010-07-01,II/1275/1,65.49,2
2010-08-01,II/1275/1,65.84,2
2010-09-01,II/1275/1,65.82,2
2010-10-01,II/1275/1,65.86,2
2010-11-01,II/1275/1,65.97,2
2010-12-01,II/1275/1,66.16,2
2011-01-01,II/1275/1,66.28,2
2011-02-01,II/1275/1,66.13,2
2011-03-01,II/1275/1,66.06,2
2011-04-01,II/1275/1,65.96,2
2011-05-01,II/1275/1,65.76,2
2011-06-01,II/1275/1,65.59,2
2011-07-01,II/1275/1,65.57,2
2011-08-01,II/1275/1,65.63,2
2011-09-01,II/1275/1,65.51,2
2011-10-01,II/1275/1,65.42,2
2011-11-01,II/1275/1,65.35,2
2011-12-01,II/1275/1,65.3,2
2012-01-01,II/1275/1,65.44,2
2012-02-01,II/1275/1,65.44,2
2012-03-01,II/1275/1,65.57,2
2012-04-01,II/1275/1,65.43,2
2012-05-01,II/1275/1,65.35,2
2012-06-01,II/1275/1,65.33,2
2012-07-01,II/1275/1,65.46,2
2012-08-01,II/1275/1,65.51,2
2012-09-01,II/1275/1,65.39,2
2012-10-01,II/1275/1,65.29,2
2012-11-01,II/1275/1,65.27,2
2012-12-01,II/1275/1,65.41,2
2013-01-01,II/1275/1,65.43,2
2013-02-01,II/1275/1,65.64,2
2013-03-01,II/1275/1,65.66,2
2013-04-01,II/1275/1,65.58,2
2013-05-01,II/1275/1,65.51,2
2013-06-01,II/1275/1,65.59,2
2013-07-01,II/1275/1,65.49,2
2013-08-01,II/1275/1,65.37,2
2013-09-01,II/1275/1,65.32,2
2013-10-01,II/1275/1,65.31,2
2013-11-01,II/1275/1,65.27,2
2013-12-01,II/1275/1,65.35,2
2014-01-01,II/1275/1,2,2
2014-02-01,II/1275/1,2.030000000000001,2
2014-03-01,II/1275/1,1.969999999999999,2
2014-04-01,II/1275/1,65.59333333333333,2
2014-05-01,II/1275/1,65.53064516129032,2
2014-06-01,II/1275/1,65.63566666666667,2
2014-07-01,II/1275/1,65.44806451612904,2
2014-08-01,II/1275/1,65.31935483870969,2
2014-09-01,II/1275/1,65.25866666666667,2
2014-10-01,II/1275/1,65.21677419354839,2
2014-11-01,II/1275/1,65.19366666666667,2
2014-12-01,II/1275/1,65.24935483870968,2
2015-01-01,II/1275/1,65.54612903225807,2
2015-02-01,II/1275/1,65.50107142857144,2
2015-03-01,II/1275/1,65.49,2
2015-04-01,II/1275/1,65.41066666666667,2
2015-05-01,II/1275/1,65.35548387096775,2
2015-06-01,II/1275/1,65.29413793103448,2
2015-07-01,II/1275/1,65.26322580645162,2
2015-08-01,II/1275/1,65.21193548387097,2
2015-09-01,II/1275/1,65.14466666666667,2
2015-10-01,II/1275/1,65.11774193548388,2
2015-11-01,II/1275/1,65.12233333333333,2
2015-12-01,II/1275/1,65.14548387096774,2
2016-01-01,II/1275/1,65.18290322580646,2
2016-02-01,II/1275/1,65.25172413793103,2
2016-03-01,II/1275/1,65.28774193548388,2
2016-04-01,II/1275/1,65.248,2
2016-05-01,II/1275/1,65.21387096774194,2
2016-06-01,II/1275/1,65.32600000000001,2
2016-07-01,II/1275/1,65.52354838709678,2
2016-08-01,II/1275/1,65.5683870967742,2
2016-09-01,II/1275/1,65.42133333333334,2
2016-10-01,II/1275/1,65.49741935483871,2
2016-11-01,II/1275/1,65.68133333333333,2
2016-12-01,II/1275/1,65.73709677419355,2
2017-01-01,II/1275/1,65.65322580645162,2
2017-02-01,II/1275/1,65.55892857142857,2
2017-03-01,II/1275/1,65.75064516129032,2
2017-04-01,II/1275/1,65.642,2
2017-05-01,II/1275/1,65.57516129032258,2
2017-06-01,II/1275/1,65.48333333333333,2
2017-07-01,II/1275/1,65.49193548387098,2
2017-08-01,II/1275/1,65.96709677419355,2
2017-09-01,II/1275/1,66.10300000000001,2
2017-10-01,II/1275/1,66.15774193548387,2
2017-11-01,II/1275/1,66.08033333333333,2
2017-12-01,II/1275/1,66.04290322580646,2
2018-01-01,II/1275/1,1.030000000000001,2
2018-02-01,II/1275/1,1.370000000000005,2
2018-03-01,II/1275/1,65.92111111111112,2
2018-04-01,II/1275/1,65.83633333333333,2
2018-05-01,II/1275/1,65.65903225806451,2
2018-06-01,II/1275/1,65.51620689655172,2
2018-07-01,II/1275/1,65.59370370370371,2
2018-08-01,II/1275/1,65.57290322580646,2
2018-09-01,II/1275/1,65.4451724137931,2
2018-10-01,II/1275/1,65.36451612903225,2
2018-11-01,II/1275/1,65.316,2
2018-12-01,II/1275/1,65.30580645161291,2
2019-01-01,II/1275/1,65.4451724137931,2
2019-02-01,II/1275/1,65.43285714285715,2
2019-03-01,II/1275/1,65.43483870967742,2
2019-04-01,II/1275/1,65.407,2
2019-05-01,II/1275/1,65.34290322580645,2
2019-06-01,II/1275/1,65.291,2
2019-07-01,II/1275/1,65.19033333333333,2
2019-08-01,II/1275/1,65.11,2
2019-09-01,II/1275/1,65.06733333333334,2
2019-10-01,II/1275/1,65.14903225806452,2
2019-11-01,II/1275/1,65.25433333333334,2
2019-12-01,II/1275/1,65.3174193548387,2
2020-01-01,II/1275/1,65.31483870967742,2
2020-02-01,II/1275/1,65.3962962962963,2
2020-03-01,II/1275/1,65.4025806451613,2
2020-04-01,II/1275/1,65.336,2
2020-05-01,II/1275/1,65.25483870967741,2
2020-06-01,II/1275/1,65.28633333333333,2
2020-07-01,II/1275/1,65.49612903225807,2
2020-08-01,II/1275/1,65.3916129032258,2
2020-09-01,II/1275/1,65.48466666666667,2
2020-10-01,II/1275/1,65.60774193548387,2
2020-11-01,II/1275/1,65.55233333333334,2
2020-12-01,II/1275/1,65.48032258064516,2
2021-01-01,II/1275/1,65.64322580645161,2
2021-02-01,II/1275/1,65.74,2
2021-03-01,II/1275/1,65.8367741935484,2
2021-04-01,II/1275/1,65.70466666666667,2
2021-05-01,II/1275/1,65.72225806451613,2
2021-06-01,II/1275/1,65.61066666666667,2
2021-07-01,II/1275/1,65.52903225806452,2
2021-08-01,II/1275/1,65.44366666666667,2
2021-09-01,II/1275/1,65.37666666666667,2
2021-10-01,II/1275/1,65.32516129032258,2
2021-11-01,II/1275/1,65.285,2
2021-12-01,II/1275/1,65.24806451612903,2
2022-01-01,II/1275/1,65.32870967741935,2
2022-02-01,II/1275/1,65.59785714285715,2
2022-03-01,II/1275/1,65.55645161290323,2
2022-04-01,II/1275/1,65.43966666666667,2
2022-05-01,II/1275/1,65.35451612903226,2
2022-06-01,II/1275/1,65.28133333333334,2
2022-07-01,II/1275/1,65.22580645161291,2
2022-08-01,II/1275/1,65.17322580645161,2
2022-09-01,II/1275/1,65.143,2
2022-10-01,II/1275/1,65.14193548387097,2
2022-11-01,II/1275/1,65.167,2
2022-12-01,II/1275/1,65.16645161290323,2
2023-01-01,II/1275/1,65.3341935483871,2
2023-02-01,II/1275/1,65.4675,2
2023-03-01,II/1275/1,65.56774193548387,2
2023-04-01,II/1275/1,65.54933333333334,2
2023-05-01,II/1275/1,65.45322580645161,2
2023-06-01,II/1275/1,65.33666666666667,2
2023-07-01,II/1275/1,65.2567741935484,2
2023-08-01,II/1275/1,65.20870967741936,2
2023-09-01,II/1275/1,65.14966666666668,2
2023-10-01,II/1275/1,65.09612903225806,2
2023-11-01,II/1275/1,65.36933333333333,2
2023-12-01,II/1275/1,65.60290322580646,2
2024-01-01,II/1275/1,65.8141935483871,2
2024-02-01,II/1275/1,65.97310344827586,2
2024-03-01,II/1275/1,65.94193548387096,2
2024-04-01,II/1275/1,65.83172413793103,2
1985-11-01,II/521/1,71.51,2
1985-12-01,II/521/1,71.8,2
1986-01-01,II/521/1,71.83,2
1986-02-01,II/521/1,72.23,2
1986-03-01,II/521/1,72.49,2
1986-04-01,II/521/1,72.27,2
1986-05-01,II/521/1,71.92,2
1986-06-01,II/521/1,71.98,2
1986-07-01,II/521/1,71.56,2
1986-08-01,II/521/1,71.45,2
1986-09-01,II/521/1,71.75,2
1986-10-01,II/521/1,71.81,2
1986-11-01,II/521/1,71.8,2
1986-12-01,II/521/1,72.25,2
1987-01-01,II/521/1,71.92,2
1987-02-01,II/521/1,71.84,2
1987-03-01,II/521/1,72.07,2
1987-04-01,II/521/1,72.23,2
1987-05-01,II/521/1,72.05,2
1987-06-01,II/521/1,72.42,2
1987-07-01,II/521/1,71.98,2
1987-08-01,II/521/1,71.99,2
1987-09-01,II/521/1,71.88,2
1987-10-01,II/521/1,72.01,2
1987-11-01,II/521/1,72.5,2
1987-12-01,II/521/1,72.27,2
1988-01-01,II/521/1,73.41,2
1988-03-01,II/521/1,72.56,2
1988-04-01,II/521/1,72.42,2
1988-05-01,II/521/1,72.17,2
1988-06-01,II/521/1,72.13,2
1988-07-01,II/521/1,72.05,2
1988-08-01,II/521/1,72.36,2
1988-09-01,II/521/1,71.95,2
1988-10-01,II/521/1,71.86,2
1988-11-01,II/521/1,71.91,2
1988-12-01,II/521/1,71.89,2
1989-01-01,II/521/1,72.02,2
1989-02-01,II/521/1,72.05,2
1989-03-01,II/521/1,72.1,2
1989-04-01,II/521/1,72.12,2
1989-06-01,II/521/1,71.61,2
1989-07-01,II/521/1,71.44,2
1989-08-01,II/521/1,71.2,2
1989-09-01,II/521/1,71.17,2
1989-10-01,II/521/1,71.28,2
1989-11-01,II/521/1,71.28,2
1989-12-01,II/521/1,71.49,2
1990-01-01,II/521/1,71.66,2
1990-02-01,II/521/1,71.62,2
1990-03-01,II/521/1,71.65,2
1990-04-01,II/521/1,71.67,2
1990-05-01,II/521/1,71.58,2
1990-06-01,II/521/1,71.59,2
1990-07-01,II/521/1,72.93,2
1990-08-01,II/521/1,71.56,2
1990-09-01,II/521/1,71.32,2
1990-10-01,II/521/1,71.34,2
1990-11-01,II/521/1,71.39,2
1990-12-01,II/521/1,71.5,2
1991-01-01,II/521/1,71.68,2
1991-02-01,II/521/1,71.64,2
1991-03-01,II/521/1,71.67,2
1991-04-01,II/521/1,71.6,2
1991-05-01,II/521/1,71.55,2
1991-06-01,II/521/1,71.65,2
1991-07-01,II/521/1,71.56,2
1991-08-01,II/521/1,71.96,2
1991-09-01,II/521/1,71.37,2
1991-10-01,II/521/1,71.37,2
1991-11-01,II/521/1,71.38,2
1991-12-01,II/521/1,71.42,2
1992-01-01,II/521/1,71.54,2
1992-02-01,II/521/1,71.41,2
1992-03-01,II/521/1,71.49,2
1992-04-01,II/521/1,71.7,2
1992-05-01,II/521/1,71.66,2
1992-06-01,II/521/1,71.45,2
1992-07-01,II/521/1,71.12,2
1992-08-01,II/521/1,71.46,2
1992-09-01,II/521/1,70.71,2
1992-10-01,II/521/1,71.57,2
1992-11-01,II/521/1,71.39,2
1992-12-01,II/521/1,71.38,2
1993-01-01,II/521/1,71.43,2
1993-02-01,II/521/1,71.43,2
1993-03-01,II/521/1,71.48,2
1993-04-01,II/521/1,71.55,2
1993-05-01,II/521/1,71.53,2
1993-06-01,II/521/1,71.53,2
1993-07-01,II/521/1,71.56,2
1993-08-01,II/521/1,71.62,2
1993-09-01,II/521/1,71.64,2
1993-10-01,II/521/1,71.61,2
1993-11-01,II/521/1,71.6,2
1993-12-01,II/521/1,71.73,2
1994-01-01,II/521/1,71.82,2
1994-02-01,II/521/1,71.95,2
1994-03-01,II/521/1,72.07,2
1994-04-01,II/521/1,72.1,2
1994-05-01,II/521/1,72.1,2
1994-06-01,II/521/1,72.12,2
1995-04-01,II/521/1,72.36,2
1995-05-01,II/521/1,71.85,2
1995-06-01,II/521/1,71.86,2
1995-07-01,II/521/1,72.81,2
1995-08-01,II/521/1,71.25,2
1995-09-01,II/521/1,71.68,2
1995-10-01,II/521/1,71.8,2
1995-11-01,II/521/1,71.75,2
1995-12-01,II/521/1,71.67,2
1996-01-01,II/521/1,71.5,2
1996-02-01,II/521/1,71.44,2
1996-03-01,II/521/1,71.67,2
1996-04-01,II/521/1,71.96,2
1996-05-01,II/521/1,71.83,2
1996-06-01,II/521/1,71.71,2
1996-07-01,II/521/1,71.63,2
1996-08-01,II/521/1,71.61,2
1996-09-01,II/521/1,71.56,2
1996-10-01,II/521/1,71.54,2
1996-11-01,II/521/1,71.55,2
1996-12-01,II/521/1,71.52,2
1997-01-01,II/521/1,71.42,2
1997-02-01,II/521/1,71.56,2
1997-03-01,II/521/1,71.72,2
1997-04-01,II/521/1,71.72,2
1997-05-01,II/521/1,71.65,2
1997-06-01,II/521/1,71.51,2
1997-07-01,II/521/1,71.77,2
1997-08-01,II/521/1,71.79,2
1997-09-01,II/521/1,71.54,2
1997-10-01,II/521/1,71.51,2
1997-11-01,II/521/1,71.54,2
1997-12-01,II/521/1,71.59,2
1998-01-01,II/521/1,71.65,2
1998-02-01,II/521/1,71.69,2
1998-03-01,II/521/1,71.77,2
1998-04-01,II/521/1,71.76,2
1998-05-01,II/521/1,71.63,2
1998-06-01,II/521/1,71.94,2
1998-07-01,II/521/1,71.44,2
1998-08-01,II/521/1,71.36,2
1998-09-01,II/521/1,71.48,2
1998-10-01,II/521/1,71.66,2
1998-11-01,II/521/1,71.74,2
1998-12-01,II/521/1,71.88,2
1999-01-01,II/521/1,72.03,2
1999-02-01,II/521/1,72.1,2
1999-03-01,II/521/1,72.21,2
1999-04-01,II/521/1,72.18,2
1999-05-01,II/521/1,72.22,2
1999-06-01,II/521/1,72.1,2
1999-07-01,II/521/1,71.87,2
1999-08-01,II/521/1,71.66,2
1999-09-01,II/521/1,71.6,2
1999-10-01,II/521/1,71.55,2
1999-11-01,II/521/1,71.6,2
1999-12-01,II/521/1,71.61,2
2000-01-01,II/521/1,71.77,2
2000-02-01,II/521/1,71.93,2
2000-03-01,II/521/1,71.92,2
2000-04-01,II/521/1,71.73,2
2000-05-01,II/521/1,71.56,2
2000-06-01,II/521/1,71.1,2
2000-07-01,II/521/1,71.28,2
2000-08-01,II/521/1,71.35,2
2000-09-01,II/521/1,71.31,2
2000-10-01,II/521/1,71.29,2
2000-11-01,II/521/1,71.38,2
2000-12-01,II/521/1,71.48,2
2001-01-01,II/521/1,71.57,2
2001-02-01,II/521/1,71.66,2
2001-03-01,II/521/1,71.79,2
2001-04-01,II/521/1,71.83,2
2001-05-01,II/521/1,71.88,2
2001-06-01,II/521/1,71.96,2
2001-07-01,II/521/1,72.33,2
2001-09-01,II/521/1,71.75,2
2001-10-01,II/521/1,72.02,2
2001-11-01,II/521/1,71.94,2
2001-12-01,II/521/1,71.89,2
2002-01-01,II/521/1,72.01,2
2002-02-01,II/521/1,72.24,2
2002-03-01,II/521/1,72.36,2
2002-04-01,II/521/1,72.08,2
2002-05-01,II/521/1,71.96,2
2002-06-01,II/521/1,71.91,2
2002-07-01,II/521/1,71.83,2
2002-08-01,II/521/1,71.72,2
2002-09-01,II/521/1,71.61,2
2002-10-01,II/521/1,71.75,2
2002-11-01,II/521/1,71.81,2
2002-12-01,II/521/1,71.89,2
2003-01-01,II/521/1,71.81,2
2003-02-01,II/521/1,71.83,2
2003-03-01,II/521/1,71.84,2
2003-04-01,II/521/1,71.77,2
2003-05-01,II/521/1,71.64,2
2003-06-01,II/521/1,71.34,2
2003-07-01,II/521/1,71.24,2
2003-08-01,II/521/1,71.2,2
2003-09-01,II/521/1,71.14,2
2003-10-01,II/521/1,71.2,2
2003-11-01,II/521/1,71.31,2
2003-12-01,II/521/1,71.44,2
2004-01-01,II/521/1,71.51,2
2004-02-01,II/521/1,71.61,2
2004-03-01,II/521/1,71.61,2
2004-04-01,II/521/1,71.74,2
2004-05-01,II/521/1,71.71,2
2004-06-01,II/521/1,71.69,2
2004-07-01,II/521/1,71.57,2
2004-08-01,II/521/1,71.59,2
2004-09-01,II/521/1,71.61,2
2004-10-01,II/521/1,71.61,2
2004-11-01,II/521/1,71.65,2
2004-12-01,II/521/1,71.78,2
2005-01-01,II/521/1,71.81,2
2005-02-01,II/521/1,71.83,2
2005-03-01,II/521/1,71.93,2
2005-04-01,II/521/1,71.98,2
2005-05-01,II/521/1,72.06,2
2005-06-01,II/521/1,71.83,2
2005-07-01,II/521/1,71.5,2
2005-08-01,II/521/1,71.43,2
2005-09-01,II/521/1,71.28,2
2005-10-01,II/521/1,71.24,2
2005-11-01,II/521/1,71.28,2
2005-12-01,II/521/1,71.42,2
2006-01-01,II/521/1,71.51,2
2006-02-01,II/521/1,71.45,2
2006-03-01,II/521/1,71.44,2
2006-04-01,II/521/1,71.47,2
2006-06-01,II/521/1,71.69,2
2006-07-01,II/521/1,71.4,2
2006-08-01,II/521/1,71.6,2
2006-09-01,II/521/1,71.78,2
2006-10-01,II/521/1,71.62,2
2006-11-01,II/521/1,71.66,2
2006-12-01,II/521/1,71.75,2
2007-01-01,II/521/1,71.9,2
2007-02-01,II/521/1,72.11,2
2007-03-01,II/521/1,72.24,2
2007-04-01,II/521/1,72.12,2
2007-05-01,II/521/1,71.93,2
2007-06-01,II/521/1,71.76,2
2007-07-01,II/521/1,71.87,2
2007-08-01,II/521/1,71.81,2
2007-09-01,II/521/1,71.91,2
2007-10-01,II/521/1,71.8,2
2007-11-01,II/521/1,71.77,2
2007-12-01,II/521/1,71.87,2
2008-01-01,II/521/1,71.85,2
2008-02-01,II/521/1,71.97,2
2008-03-01,II/521/1,72.05,2
2008-04-01,II/521/1,72.1,2
2008-05-01,II/521/1,71.93,2
2008-06-01,II/521/1,71.6,2
2008-07-01,II/521/1,71.6,2
2008-08-01,II/521/1,71.57,2
2008-09-01,II/521/1,71.61,2
2008-10-01,II/521/1,71.61,2
2008-11-01,II/521/1,71.7,2
2008-12-01,II/521/1,71.83,2
2009-01-01,II/521/1,71.73,2
2009-02-01,II/521/1,71.76,2
2009-03-01,II/521/1,71.98,2
2009-04-01,II/521/1,71.99,2
2009-05-01,II/521/1,71.76,2
2009-06-01,II/521/1,71.79,2
2009-07-01,II/521/1,71.84,2
2009-08-01,II/521/1,71.72,2
2009-09-01,II/521/1,71.56,2
2009-10-01,II/521/1,71.61,2
2009-11-01,II/521/1,71.71,2
2009-12-01,II/521/1,71.92,2
2010-01-01,II/521/1,71.87,2
2010-02-01,II/521/1,71.85,2
2010-03-01,II/521/1,72.12,2
2010-04-01,II/521/1,72.19,2
2010-05-01,II/521/1,72.17,2
2010-06-01,II/521/1,72.11,2
2010-07-01,II/521/1,71.73,2
2010-08-01,II/521/1,72.04,2
2010-09-01,II/521/1,72.23,2
2010-10-01,II/521/1,72.22,2
2010-11-01,II/521/1,72.34,2
2010-12-01,II/521/1,72.42,2
2011-01-01,II/521/1,72.61,2
2011-02-01,II/521/1,72.53,2
2011-03-01,II/521/1,72.42,2
2011-04-01,II/521/1,72.31,2
2011-05-01,II/521/1,72.17,2
2011-06-01,II/521/1,72.01,2
2011-07-01,II/521/1,71.97,2
2011-08-01,II/521/1,71.97,2
2011-09-01,II/521/1,71.8,2
2011-10-01,II/521/1,71.74,2
2011-11-01,II/521/1,71.75,2
2011-12-01,II/521/1,71.76,2
2012-01-01,II/521/1,71.96,2
2012-02-01,II/521/1,71.89,2
2012-03-01,II/521/1,72.06,2
2012-04-01,II/521/1,72.01,2
2012-05-01,II/521/1,71.83,2
2012-06-01,II/521/1,71.72,2
2012-07-01,II/521/1,71.85,2
2012-08-01,II/521/1,71.68,2
2012-09-01,II/521/1,71.59,2
2012-10-01,II/521/1,71.61,2
2012-11-01,II/521/1,71.68,2
2012-12-01,II/521/1,71.77,2
2013-01-01,II/521/1,71.91,2
2013-02-01,II/521/1,72.09,2
2013-03-01,II/521/1,72.18,2
2013-04-01,II/521/1,72.18,2
2013-05-01,II/521/1,72.03,2
2013-06-01,II/521/1,72.04,2
2013-07-01,II/521/1,72.16,2
2013-08-01,II/521/1,71.95,2
2013-09-01,II/521/1,71.86,2
2013-10-01,II/521/1,71.97,2
2013-11-01,II/521/1,71.96,2
2013-12-01,II/521/1,71.96,2
2014-01-01,II/521/1,72.01,2
2014-02-01,II/521/1,72.05,2
2014-03-01,II/521/1,72.05,2
2014-04-01,II/521/1,72.07,2
2014-05-01,II/521/1,71.93,2
2014-06-01,II/521/1,71.77,2
2014-07-01,II/521/1,71.53,2
2014-08-01,II/521/1,71.57,2
2014-09-01,II/521/1,71.54,2
2014-10-01,II/521/1,71.51,2
2014-11-01,II/521/1,71.52,2
2014-12-01,II/521/1,71.62,2
2015-01-01,II/521/1,71.76,2
