date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,sgi3_cluster_1,sgi3_cluster_2,sgi3_cluster_3,sgi6_cluster_1,sgi6_cluster_2,sgi6_cluster_3,sgi12_cluster_1,sgi12_cluster_2,sgi12_cluster_3
1985-07-01,,,,,,,,,,,,,,,,,,,,,,,,
1985-08-01,,,,,,,,,,,,,,,,,,,,,,,,
1985-09-01,,,,,,,,,,,,,,,,,1.357523406196644,,,,,,,
1985-10-01,,,,,,,,,,,,,,,,,1.632419070132491,,,,,,,
1985-11-01,,,,,,,,,,,,,,,,,1.483517252167249,,,,,,,
1985-12-01,,,,,,,,,,,,,,,,,1.517879210159205,,,1.471899784395953,,,,
1986-01-01,,,,,,,,,,,,,,,,,0.8310806126781763,,,1.73501699535464,,,,
1986-02-01,,,,,,,,,,,,,,,,,1.340660132824858,,,1.73501699535464,,,,
1986-03-01,-0.03954404310250253,-1.089536018196877,-0.4641932283258119,-0.1876663169453891,-0.577972914528028,,,,,,,,,,,,1.792020343182365,,,1.787640437546377,,,,
1986-04-01,-1.433786077788731,-0.6656123611732234,-0.6494155174285978,-1.447949472030375,-0.8469249453794401,,,,,,,,,,,,2.075113251223037,,,1.554875821298007,,,,
1986-05-01,-0.3128579770750274,0.3239675976396557,0.04199201822917951,-0.5206182608374873,0.5851698647305607,,,,,,,,,,,,1.853404252313205,,,1.715132740465312,,,,
1986-06-01,0.9808373489245359,0.2088104105913154,-0.1691415091321871,-0.4253872148867706,0.9633835667535312,0.7460134194299368,-0.4781566875290711,-0.4490143644394168,-0.5566361587657583,0.5035137883013397,,,,,,,1.424921299766717,,,1.732652078061688,,,1.732018917860232,
1986-07-01,1.107933956560368,-0.2267344310111793,-0.686708133435732,-0.6273142583356227,0.613589787255756,0.3678658203654697,-0.520755022925762,-1.036568005777299,-1.231461088113627,0.2469877944832381,,,,,,,0.67512453361034,,,1.485646966918457,,,1.707943223546325,
1986-08-01,1.364083060540461,-0.3405947742871091,-0.1466262188324964,-0.2562551465728578,0.4208476668712651,0.8165396235014786,-0.1919085232318539,-0.1903875193676313,-0.552116856416686,0.5953914023187582,,,,,,,0.139094553825927,,,1.073524512220283,,,1.557470134084624,
1986-09-01,0.1657852895227819,-0.347354201151732,0.008535741792939701,-0.239031050488661,0.2063729188554529,0.6701720081791601,-0.1841123221350313,-0.1291502421375913,-0.5052094632734692,0.6244964495117378,,,,,,,-0.1545336745932249,,,0.6808873746743687,,,1.440101124304475,
1986-10-01,0.1828497233551284,-0.1912145508436723,0.3708217900075376,0.08352794713644048,0.2675260445457771,0.7712998303068483,-0.3539146484966268,-0.2883142359889196,-0.4831353114825296,0.5715138126815131,,,,,,,0.00800663472495125,,,0.3661769658704417,,,1.060445063265347,
1986-11-01,-1.304779215453336,-0.6768502873407604,-0.3894627850094813,-0.6938478959397449,-0.2032835898051104,0.5145737998756789,-0.6662447657765298,-0.3695756339345983,-0.5564503117026112,0.1597100110841265,,,,,,,0.3397943403461112,,,0.2580210967880242,,,1.095639863252621,
