gwb_code,x_coord_2180,y_coord_2180
PLGW600043,470045.55,542285.74
PLGW600043,470083.92,542271.85
PLGW600043,470113.0688,542261.732
PLGW600043,470116.33,542260.6
PLGW600043,470117.7677,542259.8128
PLGW600043,470125.3213,542255.6771
PLGW600043,470144.11,542245.39
PLGW600043,470166.6,542216.29
PLGW600043,470194.38,542193.8
PLGW600043,470236.71,542150.8
PLGW600043,470264.49,542127.65
PLGW600043,470277.8779,542115.7506
PLGW600043,470279.7991,542114.0431
PLGW600043,470294.26,542101.19
PLGW600043,470331.3,542081.35
PLGW600043,470352.13,542079.7701
PLGW600043,470373.64,542075.4
PLGW600043,470416.3474,542049.3966
PLGW600043,470427.74,542042.46
PLGW600043,470443.8687,542024.4552
PLGW600043,470461.87,542004.36
PLGW600043,470473.8993,541983.4437
PLGW600043,470479.7568,541973.2589
PLGW600043,470480.13,541972.61
PLGW600043,470480.0647,541971.9397
PLGW600043,470476.96,541940.06
PLGW600043,470473.594,541932.9366
PLGW600043,470473.5924,541932.9332
PLGW600043,470463.46,541911.49
PLGW600043,470470.61,541880.53
PLGW600043,470473.2558,541877.5377
PLGW600043,470476.5319,541873.8326
PLGW600043,470488.86,541859.89
PLGW600043,470501.6751,541854.3486
PLGW600043,470518.23,541847.19
PLGW600043,470551.57,541829.73
PLGW600043,470573.0,541810.68
PLGW600043,470605.54,541785.28
PLGW600043,470650.5685,541756.1765
PLGW600043,470668.0674,541744.8663
PLGW600043,470670.63,541743.21
PLGW600043,470673.2231,541741.3837
PLGW600043,470761.91,541678.92
PLGW600043,470808.6264,541649.9201
PLGW600043,470830.97,541636.05
PLGW600043,470866.2675,541600.0355
PLGW600043,470869.86,541596.37
PLGW600043,470921.46,541549.54
PLGW600043,470974.64,541508.26
PLGW600043,471010.36,541471.75
PLGW600043,471062.74,541420.95
PLGW600043,471107.99,541384.44
PLGW600043,471134.18,541356.65
PLGW600043,471154.82,541335.22
PLGW600043,471185.78,541301.88
PLGW600043,471214.35,541286.8
PLGW600043,471241.7695,541265.7594
PLGW600043,471248.48,541260.61
PLGW600043,471262.566,541244.6301
PLGW600043,471282.3426,541222.1946
PLGW600043,471289.76,541213.78
PLGW600043,471319.92,541182.03
PLGW600043,471346.91,541151.07
PLGW600043,471362.78,541121.7
PLGW600043,471373.1,541097.1
PLGW600043,471373.3862,541092.2412
PLGW600043,471374.69,541070.11
PLGW600043,471381.7352,541061.0086
PLGW600043,471393.74,541045.5
PLGW600043,471415.17,541039.15
PLGW600043,471438.98,541039.15
PLGW600043,471479.4188,541024.4509
PLGW600043,471482.64,541023.28
PLGW600043,471485.3555,541020.0327
PLGW600043,471519.15,540979.62
PLGW600043,471553.28,540950.25
PLGW600043,471609.64,540912.95
PLGW600043,471646.9904,540900.1253
PLGW600043,471662.82,540894.69
PLGW600043,471717.59,540893.1
PLGW600043,471770.77,540899.32
PLGW600043,471829.6113,540907.9006
PLGW600043,471834.27,540908.58
PLGW600043,471879.91,540919.16
PLGW600043,471943.46,540916.6
PLGW600043,471943.4953,540916.5921
PLGW600043,471988.39,540906.6
PLGW600043,472034.61,540871.98
PLGW600043,472056.3245,540861.6719
PLGW600043,472064.86,540857.62
PLGW600043,472101.9,540842.8
PLGW600043,472133.1,540823.73
PLGW600043,472163.81,540802.58
PLGW600043,472196.62,540775.6
PLGW600043,472222.18,540746.71
PLGW600043,472247.55,540717.55
PLGW600043,472273.88,540685.64
PLGW600043,472275.2216,540683.258
PLGW600043,472295.04,540648.07
PLGW600043,472310.39,540606.79
PLGW600043,472323.62,540564.99
PLGW600043,472328.91,540539.06
PLGW600043,472339.76,540506.04
PLGW600043,472360.3919,540479.6303
PLGW600043,472366.22,540472.17
PLGW600043,472390.56,540445.71
PLGW600043,472426.54,540404.44
PLGW600043,472454.06,540364.22
PLGW600043,472458.3861,540343.3968
PLGW600043,472463.1517,540320.4584
PLGW600043,472470.99,540282.73
PLGW600043,472476.28,540230.87
PLGW600043,472495.33,540179.01
PLGW600043,472513.33,540138.8
PLGW600043,472554.6,540080.59
PLGW600043,472593.76,540025.55
PLGW600043,472625.9529,539981.3978
PLGW600043,472630.8,539974.75
PLGW600043,472645.0973,539948.6401
PLGW600043,472655.14,539930.3
PLGW600043,472677.4026,539874.0631
PLGW600043,472682.57,539861.01
PLGW600043,472702.7221,539806.5667
PLGW600043,472711.66,539782.42
PLGW600043,472737.06,539706.22
PLGW600043,472740.0186,539652.9234
PLGW600043,472741.29,539630.02
PLGW600043,472737.06,539574.99
PLGW600043,472715.04,539512.4
PLGW600043,472682.1377,539488.2749
PLGW600043,472668.22,539478.07
PLGW600043,472589.95,539443.75
PLGW600043,472514.81,539421.53
PLGW600043,472443.5545,539408.1659
PLGW600043,472430.14,539405.65
PLGW600043,472354.41,539375.3899
PLGW600043,472311.61,539342.15
PLGW600043,472291.5,539308.28
PLGW600043,472288.965,539282.1331
PLGW600043,472288.32,539275.48
PLGW600043,472288.3213,539275.4766
PLGW600043,472299.96,539243.73
PLGW600043,472337.01,539213.03
PLGW600043,472412.15,539185.52
PLGW600043,472469.3,539169.64
PLGW600043,472557.14,539171.76
PLGW600043,472625.93,539191.87
PLGW600043,472682.02,539211.98
PLGW600043,472751.87,539231.03
PLGW600043,472802.67,539232.08
PLGW600043,472850.3,539219.38
PLGW600043,472882.05,539187.63
PLGW600043,472893.1491,539167.655
PLGW600043,472908.51,539140.01
PLGW600043,472922.27,539091.33
PLGW600043,472924.38,539042.64
PLGW600043,472924.38,538984.43
PLGW600043,472922.27,538921.99
PLGW600043,472918.03,538864.84
PLGW600043,472904.27,538806.63
PLGW600043,472892.63,538762.18
PLGW600043,472859.82,538716.68
PLGW600043,472835.48,538683.87
PLGW600043,472828.6124,538672.5799
PLGW600043,472802.28,538629.29
PLGW600043,472781.77,538573.06
PLGW600043,472783.1,538518.82
PLGW600043,472793.68,538465.24
PLGW600043,472810.88,538418.94
PLGW600043,472827.41,538350.15
PLGW600043,472831.8886,538337.8992
PLGW600043,472849.9,538288.63
PLGW600043,472882.31,538242.33
PLGW600043,472934.57,538211.24
PLGW600043,472976.9,538211.24
PLGW600043,473023.2,538217.86
PLGW600043,473045.0137,538222.654
PLGW600043,473056.28,538225.13
PLGW600043,473089.3016,538225.876
PLGW600043,473115.15,538226.46
PLGW600043,473193.86,538230.43
PLGW600043,473207.55,538228.8956
PLGW600043,473270.59,538221.83
PLGW600043,473298.9334,538215.3087
PLGW600043,473336.74,538206.61
PLGW600043,473367.83,538199.34
PLGW600043,473430.0,538178.17
PLGW600043,473448.4171,538171.472
PLGW600043,473488.21,538157.0
PLGW600043,473519.4272,538145.61
PLGW600043,473537.16,538139.14
PLGW600043,473604.63,538115.99
PLGW600043,473622.7356,538105.8672
PLGW600043,473666.14,538081.6
PLGW600043,473729.64,538061.09
PLGW600043,473775.5561,538055.1639
PLGW600043,473791.16,538053.15
PLGW600043,473836.5969,538050.2295
PLGW600043,473847.48,538049.53
PLGW600043,473916.6,538056.8
PLGW600043,473957.28,538070.69
PLGW600043,473982.32,538088.87
PLGW600043,474005.47,538119.3
PLGW600043,474017.8587,538142.7984
PLGW600043,474024.65,538155.68
PLGW600043,474041.41,538182.24
PLGW600043,474065.0,538198.68
PLGW600043,474074.5272,538203.3113
PLGW600043,474089.48,538210.58
PLGW600043,474127.18,538219.84
PLGW600043,474160.15,538238.75
PLGW600043,474180.1,538264.82
PLGW600043,474188.7,538301.86
PLGW600043,474191.3115,538307.4567
PLGW600043,474207.22,538341.55
PLGW600043,474219.12,538377.93
PLGW600043,474218.9168,538385.6758
PLGW600043,474218.1601,538414.5246
PLGW600043,474218.16,538414.53
PLGW600043,474224.42,538449.37
PLGW600043,474253.52,538474.5
PLGW600043,474281.96,538478.47
PLGW600043,474322.31,538478.47
PLGW600043,474339.2097,538467.7699
PLGW600043,474348.8598,538461.6598
PLGW600043,474362.0,538453.34
PLGW600043,474399.6901,538431.0902
PLGW600043,474402.35,538429.52
PLGW600043,474463.2,538415.63
PLGW600043,474516.78,538382.56
PLGW600043,474545.89,538360.73
PLGW600043,474596.82,538313.11
PLGW600043,474637.17,538268.79
PLGW600043,474665.61,538237.04
PLGW600043,474672.4585,538227.5134
PLGW600043,474696.04,538194.71
PLGW600043,474721.17,538154.36
PLGW600043,474726.8115,538138.8469
PLGW600043,474734.4,538117.98
PLGW600043,474735.565,538095.2091
PLGW600043,474735.72,538092.18
PLGW600043,474733.74,538061.75
PLGW600043,474732.4943,538036.9269
PLGW600043,474732.22,538031.46
PLGW600043,474732.8066,538029.7549
PLGW600043,474738.96,538011.87
PLGW600043,474760.0973,537988.3142
PLGW600043,474764.83,537983.04
PLGW600043,474771.8165,537978.8477
PLGW600043,474799.7155,537962.1068
PLGW600043,474801.21,537961.21
PLGW600043,474850.16,537939.38
PLGW600043,474908.5,537907.1
PLGW600043,474928.8434,537892.5853
PLGW600043,474949.58,537877.79
PLGW600043,474956.213,537871.4086
PLGW600043,474991.76,537837.21
PLGW600043,474994.6879,537830.9152
PLGW600043,475009.5,537799.07
PLGW600043,475027.24,537768.97
PLGW600043,475025.97,537738.03
PLGW600043,474997.4,537717.4
PLGW600043,474988.67,537684.06
PLGW600043,474999.78,537655.48
PLGW600043,475022.8,537637.23
PLGW600043,475047.4538,537629.4496
PLGW600043,475056.4207,537626.62
PLGW600043,475091.06,537623.73
PLGW600043,475124.4,537629.29
PLGW600043,475147.0315,537643.8369
PLGW600043,475157.74,537650.72
PLGW600043,475199.8,537673.74
PLGW600043,475235.3571,537679.8713
PLGW600043,475246.6,537681.81
PLGW600043,475293.47,537698.35
PLGW600043,475386.8643,537735.1845
PLGW600043,475399.86,537740.31
PLGW600043,475405.32,537774.43
PLGW600043,475405.3732,537774.8688
PLGW600043,475406.5391,537784.4863
PLGW600043,475410.78,537819.47
PLGW600043,475410.6395,537824.2479
PLGW600043,475408.05,537912.28
PLGW600043,475396.05,537963.5
PLGW600043,475417.1902,537992.5151
PLGW600043,475432.7627,538013.8884
PLGW600043,475437.66,538020.61
PLGW600043,475451.4771,538029.2796
PLGW600043,475478.7248,538046.3763
PLGW600043,475491.64,538054.48
PLGW600043,475503.0934,538056.7131
PLGW600043,475535.03,538062.94
PLGW600043,475572.07,538062.94
PLGW600043,475637.69,538043.89
PLGW600043,475751.99,538043.89
PLGW600043,475825.02,538055.54
PLGW600043,475873.7,538070.35
PLGW600043,475908.82,538100.92
PLGW600043,475913.9434,538106.7934
PLGW600043,475936.8658,538133.0713
PLGW600043,475963.06,538163.1
PLGW600043,476014.21,538188.67
PLGW600043,476071.1,538215.79
PLGW600043,476140.55,538236.3
PLGW600043,476218.6,538239.61
PLGW600043,476289.38,538231.67
PLGW600043,476312.2291,538208.3988
PLGW600043,476319.3689,538201.127
PLGW600043,476325.1,538195.29
PLGW600043,476323.386,538176.4517
PLGW600043,476321.79,538158.91
PLGW600043,476317.6714,538131.2537
PLGW600043,476317.16,538127.82
PLGW600043,476320.47,538102.68
PLGW600043,476333.405,538091.4487
PLGW600043,476345.6,538080.86
PLGW600043,476372.72,538076.89
PLGW600043,476403.15,538084.82
PLGW600043,476443.5,538098.05
PLGW600043,476482.52,538129.14
PLGW600043,476484.7844,538130.4561
PLGW600043,476531.47,538157.59
PLGW600043,476583.73,538176.11
PLGW600043,476628.71,538175.44
PLGW600043,476672.36,538154.94
PLGW600043,476683.8902,538129.5058
PLGW600043,476694.85,538105.33
PLGW600043,476714.04,538043.81
PLGW600043,476745.79,537998.17
PLGW600043,476776.21,537971.72
PLGW600043,476811.27,537967.75
PLGW600043,476864.85,537986.93
PLGW600043,476940.92,537993.54
PLGW600043,476998.46,537980.31
PLGW600043,477052.7,537939.97
PLGW600043,477071.22,537891.68
PLGW600043,477069.9,537859.93
PLGW600043,477065.27,537807.01
PLGW600043,477058.66,537767.32
PLGW600043,477046.09,537722.35
PLGW600043,477044.77,537697.21
PLGW600043,477051.3322,537682.5326
PLGW600043,477056.01,537672.07
PLGW600043,477100.99,537646.28
PLGW600043,477141.6176,537632.4785
PLGW600043,477174.2,537621.41
PLGW600043,477239.13,537597.35
PLGW600043,477302.73,537567.56
PLGW600043,477338.4292,537566.7003
PLGW600043,477338.44,537566.7
PLGW600043,477395.34,537586.75
PLGW600043,477468.1,537591.38
PLGW600043,477513.7007,537584.1063
PLGW600043,477533.19,537574.57
PLGW600043,477544.4489,537558.0593
PLGW600043,477564.94,537528.01
PLGW600043,477599.86,537447.57
PLGW600043,477614.68,537369.26
PLGW600043,477623.15,537285.65
PLGW600043,477603.04,537122.67
PLGW600043,477568.11,537027.42
PLGW600043,477517.31,536954.39
PLGW600043,477464.4,536896.18
PLGW600043,477432.4095,536881.8817
PLGW600043,477419.72,536876.21
PLGW600043,477401.66,536867.0733
PLGW600043,477376.6039,536854.3972
PLGW600043,477362.18,536847.1
PLGW600043,477327.78,536823.29
PLGW600043,477294.05,536787.57
PLGW600043,477268.91,536747.22
PLGW600043,477266.27,536714.81
PLGW600043,477274.2,536692.98
PLGW600043,477300.66,536671.81
PLGW600043,477307.0069,536668.3756
PLGW600043,477328.4917,536656.7499
PLGW600043,477328.51,536656.74
PLGW600043,477389.96,536644.69
PLGW600043,477432.95,536636.76
PLGW600043,477459.41,536608.98
PLGW600043,477461.4,536577.23
PLGW600043,477449.49,536542.17
PLGW600043,477443.54,536515.71
PLGW600043,477438.91,536457.5
PLGW600043,477454.1363,536373.6606
PLGW600043,477454.14,536373.64
PLGW600043,477454.1435,536373.6337
PLGW600043,477471.32,536342.41
PLGW600043,477493.81,536300.74
PLGW600043,477521.59,536270.97
PLGW600043,477558.6142,536240.2256
PLGW600043,477560.62,536238.56
PLGW600043,477593.03,536224.67
PLGW600043,477624.12,536217.39
PLGW600043,477662.48,536206.81
PLGW600043,477694.89,536179.69
PLGW600043,477710.77,536142.65
PLGW600043,477714.313,536132.7308
PLGW600043,477724.0,536105.61
PLGW600043,477740.53,536054.01
PLGW600043,477760.57,536000.85
PLGW600043,477790.3,535950.76
PLGW600043,477829.98,535914.38
PLGW600043,477858.2202,535882.5611
PLGW600043,477858.2294,535882.5497
PLGW600043,477858.2462,535882.5296
PLGW600043,477886.46,535847.03
PLGW600043,477924.82,535817.26
PLGW600043,477955.66,535802.59
PLGW600043,477990.06,535799.94
PLGW600043,478039.67,535817.14
PLGW600043,478068.11,535833.02
PLGW600043,478109.12,535850.88
PLGW600043,478167.99,535889.9
PLGW600043,478207.02,535915.7
PLGW600043,478249.35,535944.14
PLGW600043,478298.96,535970.6
PLGW600043,478349.89,535984.49
PLGW600043,478393.0827,535985.1238
PLGW600043,478394.87,535985.15
PLGW600043,478433.23,535974.57
PLGW600043,478481.52,535954.06
PLGW600043,478521.21,535927.6
PLGW600043,478577.43,535877.99
PLGW600043,478611.83,535854.84
PLGW600043,478624.6008,535846.7002
PLGW600043,478664.75,535821.11
PLGW600043,478696.5,535793.99
PLGW600043,478728.91,535735.78
PLGW600043,478746.11,535681.54
PLGW600043,478754.04,535635.9
PLGW600043,478753.38,535595.55
PLGW600043,478740.15,535546.6
PLGW600043,478723.62,535513.53
PLGW600043,478711.1604,535494.9923
PLGW600043,478707.092,535488.9392
PLGW600043,478696.5,535473.18
PLGW600043,478680.42,535424.8
PLGW600043,478678.31,535380.87
PLGW600043,478682.01,535341.19
PLGW600043,478693.12,535307.32
PLGW600043,478717.46,535266.57
PLGW600043,478748.69,535239.06
PLGW600043,478791.55,535219.48
PLGW600043,478822.77,535225.3
PLGW600043,478858.75,535248.05
PLGW600043,478880.9659,535271.193
PLGW600043,478884.15,535274.51
PLGW600043,478924.9,535297.8
PLGW600043,478952.41,535304.15
PLGW600043,479008.51,535299.38
PLGW600043,479052.6256,535292.5041
PLGW600043,479066.19,535290.39
PLGW600043,479127.04,535277.16
PLGW600043,479156.9984,535261.7395
PLGW600043,479163.02,535258.64
PLGW600043,479165.7232,535254.3925
PLGW600043,479173.249,535242.5671
PLGW600043,479177.8438,535235.3474
PLGW600043,479185.25,535223.71
PLGW600043,479212.77,535191.43
PLGW600043,479247.69,535177.15
PLGW600043,479280.5,535182.44
PLGW600043,479320.19,535200.43
PLGW600043,479326.7154,535204.4549
PLGW600043,479345.06,535215.77
PLGW600043,479368.34,535223.18
PLGW600043,479372.7178,535222.8021
PLGW600043,479374.9121,535222.6127
PLGW600043,479390.35,535221.28
PLGW600043,479412.0,535211.28
PLGW600043,479437.4,535173.97
PLGW600043,479479.47,535136.66
PLGW600043,479516.77,535130.31
PLGW600043,479536.62,535143.81
PLGW600043,479556.46,535179.53
PLGW600043,479568.37,535227.15
PLGW600043,479586.0799,535288.3195
PLGW600043,479588.8575,535301.7448
PLGW600043,479591.9075,535316.4868
PLGW600043,479597.73,535344.63
PLGW600043,479600.12,535393.84
PLGW600043,479629.48,535453.37
PLGW600043,479673.14,535485.91
PLGW600043,479742.99,535503.38
PLGW600043,479770.0023,535502.9911
PLGW600043,479798.55,535502.58
PLGW600043,479851.22,535502.56
PLGW600043,479908.89,535484.33
PLGW600043,479986.67,535457.34
PLGW600043,480032.71,535422.41
PLGW600043,480072.222,535393.1193
PLGW600043,480078.75,535388.28
PLGW600043,480087.4471,535366.5395
PLGW600043,480097.8,535340.66
PLGW600043,480120.1936,535370.944
PLGW600043,480165.12,535431.7
PLGW600043,480255.61,535482.77
PLGW600043,480299.26,535490.7
PLGW600043,480358.75,535491.97
PLGW600043,480403.77,535469.54
PLGW600043,480475.21,535465.57
PLGW600043,480500.35,535486.73
PLGW600043,480542.16,535556.94
PLGW600043,480569.79,535589.65
PLGW600043,480612.64,535642.65
PLGW600043,480655.71,535691.84
PLGW600043,480702.0247,535717.5458
PLGW600043,480716.9996,535718.7434
PLGW600043,480725.9955,535709.7475
PLGW600043,480753.4504,535651.5144
PLGW600043,480763.0372,535636.1932
PLGW600043,480789.2247,535621.7822
PLGW600043,480842.1223,535602.8903
PLGW600043,480869.7509,535574.6464
PLGW600043,480897.1146,535537.3255
PLGW600043,480925.7818,535481.5836
PLGW600043,480969.6385,535394.024
PLGW600043,480990.4245,535348.784
PLGW600043,480989.8522,535325.4394
PLGW600043,480980.3645,535282.7449
PLGW600043,480983.7001,535271.5967
PLGW600043,480992.461,535264.3596
PLGW600043,481159.348,535182.5152
PLGW600043,481174.7297,535164.1756
PLGW600043,481200.4285,535124.9532
PLGW600043,481276.6782,534989.8685
PLGW600043,481354.1371,534861.2867
PLGW600043,481386.3968,534780.529
PLGW600043,481395.9218,534766.2415
PLGW600043,481416.6018,534753.1378
PLGW600043,481484.3824,534717.7739
PLGW600043,481506.4702,534716.1268
PLGW600043,481576.8991,534733.4251
PLGW600043,481622.3785,534742.1932
PLGW600043,481733.1057,534752.4142
PLGW600043,481785.12,534758.91
PLGW600043,481786.23,534675.79
PLGW600043,481783.58,534597.73
PLGW600043,481776.16,534503.85
PLGW600043,481743.89,534446.92
PLGW600043,481708.17,534396.65
PLGW600043,481698.91,534342.41
PLGW600043,481716.11,534301.4
PLGW600043,481721.4,534243.19
PLGW600043,481696.91,534190.94
PLGW600043,481671.13,534142.65
PLGW600043,481644.67,534087.09
PLGW600043,481634.09,534027.55
PLGW600043,481636.74,533969.35
PLGW600043,481626.15,533915.11
PLGW600043,481640.7,533870.13
PLGW600043,481675.1,533831.76
PLGW600043,481683.04,533782.81
PLGW600043,481668.49,533724.61
PLGW600043,481694.94,533676.98
PLGW600043,481731.99,533642.59
PLGW600043,481754.48,533592.31
PLGW600043,481747.86,533523.52
PLGW600043,481746.0007,533474.3294
PLGW600043,481745.21,533453.41
PLGW600043,481778.29,533354.19
PLGW600043,481820.0,533315.0
PLGW600043,481854.71,533302.83
PLGW600043,481887.6,533297.6
PLGW600043,481935.11,533283.68
PLGW600043,481991.18,533281.46
PLGW600043,482006.52,533295.68
PLGW600043,482012.4,533332.6
PLGW600043,482022.6,533367.4
PLGW600043,482028.82,533412.93
PLGW600043,482046.15,533431.64
PLGW600043,482066.03,533442.16
PLGW600043,482110.91,533456.37
PLGW600043,482130.9397,533472.8269
PLGW600043,482147.35,533486.31
PLGW600043,482148.15,533506.54
PLGW600043,482127.6,533545.39
PLGW600043,482133.79,533586.89
PLGW600043,482172.6,533617.4
PLGW600043,482181.15,533626.64
PLGW600043,482195.21,533634.08
PLGW600043,482250.57,533631.88
PLGW600043,482292.11,533648.06
PLGW600043,482307.6,533662.4
PLGW600043,482330.73,533701.75
PLGW600043,482361.13,533712.4
PLGW600043,482391.42,533701.18
PLGW600043,482442.08,533671.79
PLGW600043,482490.98,533673.73
PLGW600043,482497.6,533667.6
PLGW600043,482507.21,533657.21
PLGW600043,482536.58,533630.0
PLGW600043,482544.14,533574.71
PLGW600043,482580.26,533552.6
PLGW600043,482647.72,533558.25
PLGW600043,482667.98,533577.02
PLGW600043,482686.15,533596.64
PLGW600043,482705.1,533606.66
PLGW600043,482763.14,533595.58
PLGW600043,482819.93,533547.6
PLGW600043,482848.75,533553.71
PLGW600043,482875.02,533594.39
PLGW600043,482926.04,533618.47
PLGW600043,482958.27,533662.4
PLGW600043,482981.18,533654.71
PLGW600043,483001.08,533617.11
PLGW600043,483025.74,533580.71
PLGW600043,483054.84,533526.47
PLGW600043,483057.2591,533516.4469
PLGW600043,483062.7978,533505.622
PLGW600043,483062.7508,533493.6935
PLGW600043,483068.6705,533469.1667
PLGW600043,483068.73,533468.92
